09:48:27.197 |V| CacheJobService2              | <Start> "Job.AddAssemblies" #assemblies = 25
10:08:32.167 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=5ms
10:09:43.233 |I| RiderTextControlTypingHandlersHost| <Start> "Performance.TextControl.Type.AllContextsWithActions" 
10:09:43.233 |V| CompletionHost                | <Start> "CompletionItems" 
10:09:43.238 |V| CompletionHost                | <Finish> "CompletionItems"  time=4ms
10:09:43.382 |I| RiderTextControlTypingHandlersHost| <Finish> "Performance.TextControl.Type.AllContextsWithActions"  time=148ms
10:09:44.250 |V| CacheJobService2              | <Start> "Job.UpdateProjectFilesList" #files=1
10:09:44.259 |V| CacheJobService2              | <Finish> "Job.UpdateProjectFilesList" #files=1 time=8ms
10:09:45.961 |V| CompletionHost                | <Start> "CompletionItems" 
10:09:45.966 |V| CompletionHost                | <Finish> "CompletionItems"  time=4ms
10:09:46.122 |V| CacheJobService2              | <Start> "Job.UpdateProjectFilesList" #files=1
10:09:46.128 |V| CacheJobService2              | <Finish> "Job.UpdateProjectFilesList" #files=1 time=5ms
10:12:00.342 |V| CompletionHost                | <Start> "CompletionItems" 
10:12:00.389 |V| CompletionHost                | <Finish> "CompletionItems"  time=46ms
10:12:00.393 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:12:00.434 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=40ms
10:12:14.836 |V| CompletionHost                | <Start> "CompletionItems" 
10:12:14.869 |V| CompletionHost                | <Finish> "CompletionItems"  time=33ms
10:12:14.872 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:12:15.069 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=197ms
10:12:39.423 |V| CompletionHost                | <Start> "CompletionItems" 
10:12:39.478 |V| CompletionHost                | <Finish> "CompletionItems"  time=54ms
10:12:39.478 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:12:39.486 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=7ms
10:12:56.548 |V| CompletionHost                | <Start> "CompletionItems" 
10:12:56.596 |V| CompletionHost                | <Finish> "CompletionItems"  time=47ms
10:12:56.598 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:12:56.608 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=9ms
10:13:05.477 |V| CompletionHost                | <Start> "CompletionItems" 
10:13:05.499 |V| CompletionHost                | <Finish> "CompletionItems"  time=22ms
10:13:05.499 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:13:05.505 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=5ms
10:13:12.021 |V| CompletionHost                | <Start> "CompletionItems" 
10:13:12.056 |V| CompletionHost                | <Finish> "CompletionItems"  time=34ms
10:13:12.066 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:13:12.080 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=14ms
10:13:31.148 |V| CompletionHost                | <Start> "CompletionItems" 
10:13:31.193 |V| CompletionHost                | <Finish> "CompletionItems"  time=44ms
10:13:31.205 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:13:31.221 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=15ms
10:13:38.484 |V| CompletionHost                | <Start> "CompletionItems" 
10:13:38.498 |V| CompletionHost                | <Finish> "CompletionItems"  time=13ms
10:13:39.341 |V| CompletionHost                | <Start> "CompletionItems" 
10:13:39.346 |V| CompletionHost                | <Finish> "CompletionItems"  time=4ms
10:13:40.235 |V| CompletionHost                | <Start> "CompletionItems" 
10:13:40.241 |V| CompletionHost                | <Finish> "CompletionItems"  time=5ms
10:13:40.553 |V| CompletionHost                | <Start> "CompletionItems" 
10:13:40.558 |V| CompletionHost                | <Finish> "CompletionItems"  time=4ms
10:13:46.187 |V| CompletionHost                | <Start> "CompletionItems" 
10:13:46.215 |V| CompletionHost                | <Finish> "CompletionItems"  time=28ms
10:13:46.216 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:13:46.225 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=8ms
10:13:49.813 |V| CompletionHost                | <Start> "CompletionItems" 
10:13:49.857 |V| CompletionHost                | <Finish> "CompletionItems"  time=44ms
10:13:49.862 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:13:49.900 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=38ms
10:13:58.110 |V| CompletionHost                | <Start> "CompletionItems" 
10:13:58.144 |V| CompletionHost                | <Finish> "CompletionItems"  time=33ms
10:13:58.145 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:13:58.153 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=7ms
10:14:01.629 |V| CompletionHost                | <Start> "CompletionItems" 
10:14:01.634 |V| CompletionHost                | <Finish> "CompletionItems"  time=5ms
10:14:07.344 |V| CompletionHost                | <Start> "CompletionItems" 
10:14:07.361 |V| CompletionHost                | <Finish> "CompletionItems"  time=17ms
10:14:07.362 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:14:07.365 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=3ms
10:14:12.484 |V| CacheJobService2              | <Start> "Job.UpdateProjectFilesList" #files=1
10:14:12.489 |V| CacheJobService2              | <Finish> "Job.UpdateProjectFilesList" #files=1 time=4ms
10:14:12.515 |V| CacheJobService2              | <Start> "Job.UpdateProjectFilesList" #files=1
10:14:12.519 |V| CacheJobService2              | <Finish> "Job.UpdateProjectFilesList" #files=1 time=3ms
10:14:12.548 |V| CacheJobService2              | <Start> "Job.UpdateProjectFilesList" #files=1
10:14:12.553 |V| CacheJobService2              | <Finish> "Job.UpdateProjectFilesList" #files=1 time=4ms
10:17:26.952 |V| CompletionHost                | <Start> "CompletionItems" 
10:17:26.983 |V| CompletionHost                | <Finish> "CompletionItems"  time=31ms
10:17:26.988 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:17:27.033 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=44ms
10:17:55.986 |V| CompletionHost                | <Start> "CompletionItems" 
10:17:55.988 |V| CompletionHost                | <Finish> "CompletionItems"  time=1ms
10:18:10.553 |V| CompletionHost                | <Start> "CompletionItems" 
10:18:10.555 |V| CompletionHost                | <Finish> "CompletionItems"  time=2ms
10:18:15.731 |V| CompletionHost                | <Start> "CompletionItems" 
10:18:15.758 |V| CompletionHost                | <Finish> "CompletionItems"  time=26ms
10:18:15.763 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:18:15.813 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=50ms
10:18:18.496 |V| CompletionHost                | <Start> "CompletionItems" 
10:18:18.999 |V| CompletionHost                | <Finish> "CompletionItems"  time=503ms
10:18:19.003 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:18:19.050 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=46ms
10:18:23.414 |V| CompletionHost                | <Start> "CompletionItems" 
10:18:23.498 |V| CompletionHost                | <Finish> "CompletionItems"  time=83ms
10:18:23.506 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:18:23.586 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=79ms
10:18:25.220 |V| CompletionHost                | <Start> "CompletionItems" 
10:18:25.253 |V| CompletionHost                | <Finish> "CompletionItems"  time=32ms
10:18:25.276 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:18:25.311 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=35ms
10:18:27.444 |V| CompletionHost                | <Start> "CompletionItems" 
10:18:27.512 |V| CompletionHost                | <Finish> "CompletionItems"  time=68ms
10:18:27.519 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:18:27.605 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=86ms
10:18:34.817 |V| CompletionHost                | <Start> "CompletionItems" 
10:18:34.847 |V| CompletionHost                | <Finish> "CompletionItems"  time=30ms
10:18:34.853 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:18:34.861 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=8ms
10:18:36.784 |V| CompletionHost                | <Start> "CompletionItems" 
10:18:36.813 |V| CompletionHost                | <Finish> "CompletionItems"  time=29ms
10:18:36.816 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:18:36.845 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=28ms
10:18:40.272 |V| CompletionHost                | <Start> "CompletionItems" 
10:18:40.307 |V| CompletionHost                | <Finish> "CompletionItems"  time=35ms
10:18:40.312 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:18:40.331 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=19ms
10:18:45.069 |V| CompletionHost                | <Start> "CompletionItems" 
10:18:45.126 |V| CompletionHost                | <Finish> "CompletionItems"  time=56ms
10:18:45.130 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:18:45.169 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=38ms
10:18:49.418 |V| CompletionHost                | <Start> "CompletionItems" 
10:18:49.442 |V| CompletionHost                | <Finish> "CompletionItems"  time=24ms
10:18:49.446 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:18:49.504 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=58ms
10:18:51.289 |V| CompletionHost                | <Start> "CompletionItems" 
10:18:51.386 |V| CompletionHost                | <Finish> "CompletionItems"  time=97ms
10:18:51.392 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:18:51.438 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=45ms
10:18:52.896 |V| CompletionHost                | <Start> "CompletionItems" 
10:18:52.917 |V| CompletionHost                | <Finish> "CompletionItems"  time=21ms
10:18:52.921 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:18:52.963 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=42ms
10:18:54.727 |V| CompletionHost                | <Start> "CompletionItems" 
10:18:54.775 |V| CompletionHost                | <Finish> "CompletionItems"  time=47ms
10:18:54.779 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:18:54.827 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=47ms
10:18:58.329 |V| CompletionHost                | <Start> "CompletionItems" 
10:18:58.358 |V| CompletionHost                | <Finish> "CompletionItems"  time=29ms
10:18:58.362 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:18:58.405 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=42ms
10:18:59.595 |V| CompletionHost                | <Start> "CompletionItems" 
10:18:59.676 |V| CompletionHost                | <Finish> "CompletionItems"  time=81ms
10:18:59.692 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:18:59.773 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=81ms
10:18:59.827 |V| CacheJobService2              | <Start> "Job.UpdateProjectFilesList" #files=1
10:18:59.865 |V| CacheJobService2              | <Finish> "Job.UpdateProjectFilesList" #files=1 time=37ms
10:19:01.902 |V| CompletionHost                | <Start> "CompletionItems" 
10:19:01.926 |V| CompletionHost                | <Finish> "CompletionItems"  time=23ms
10:19:01.930 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:19:01.967 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=37ms
10:19:04.100 |V| CompletionHost                | <Start> "CompletionItems" 
10:19:04.131 |V| CompletionHost                | <Finish> "CompletionItems"  time=31ms
10:19:04.135 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:19:04.176 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=40ms
10:19:06.494 |V| CompletionHost                | <Start> "CompletionItems" 
10:19:06.496 |V| CompletionHost                | <Finish> "CompletionItems"  time=2ms
10:19:12.704 |V| CompletionHost                | <Start> "CompletionItems" 
10:19:12.755 |V| CompletionHost                | <Finish> "CompletionItems"  time=51ms
10:19:12.800 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:19:12.808 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=7ms
10:19:18.319 |V| CompletionHost                | <Start> "CompletionItems" 
10:19:18.341 |V| CompletionHost                | <Finish> "CompletionItems"  time=21ms
10:19:18.344 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:19:18.381 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=37ms
10:19:22.734 |V| CacheJobService2              | <Start> "Job.UpdateProjectFilesList" #files=1
10:19:22.738 |V| CacheJobService2              | <Finish> "Job.UpdateProjectFilesList" #files=1 time=4ms
10:19:24.753 |V| CacheJobService2              | <Start> "Job.UpdateProjectFilesList" #files=1
10:19:24.756 |V| CacheJobService2              | <Finish> "Job.UpdateProjectFilesList" #files=1 time=2ms
10:19:34.044 |V| CompletionHost                | <Start> "CompletionItems" 
10:19:34.072 |V| CompletionHost                | <Finish> "CompletionItems"  time=27ms
10:19:34.075 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:19:34.117 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=42ms
10:19:35.241 |V| CompletionHost                | <Start> "CompletionItems" 
10:19:35.319 |V| CompletionHost                | <Finish> "CompletionItems"  time=78ms
10:19:35.324 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:19:35.365 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=41ms
10:19:36.337 |V| CompletionHost                | <Start> "CompletionItems" 
10:19:37.035 |V| CompletionHost                | <Finish> "CompletionItems"  time=697ms
10:19:37.265 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:19:37.277 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=11ms
10:19:55.054 |V| CompletionHost                | <Start> "CompletionItems" 
10:19:55.085 |V| CompletionHost                | <Finish> "CompletionItems"  time=31ms
10:19:55.086 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:19:55.090 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=3ms
10:20:02.030 |V| CacheJobService2              | <Start> "Job.UpdateProjectFilesList" #files=1
10:20:02.038 |V| CacheJobService2              | <Finish> "Job.UpdateProjectFilesList" #files=1 time=7ms
10:20:02.657 |V| CompletionHost                | <Start> "CompletionItems" 
10:20:03.152 |V| CompletionHost                | <Finish> "CompletionItems"  time=494ms
10:20:03.167 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:20:03.183 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=15ms
10:20:11.176 |V| CompletionHost                | <Start> "CompletionItems" 
10:20:11.203 |V| CompletionHost                | <Finish> "CompletionItems"  time=27ms
10:20:11.204 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:20:11.214 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=9ms
10:20:15.559 |V| CompletionHost                | <Start> "CompletionItems" 
10:20:15.596 |V| CompletionHost                | <Finish> "CompletionItems"  time=36ms
10:20:15.599 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:20:15.640 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=41ms
10:20:17.004 |V| CompletionHost                | <Start> "CompletionItems" 
10:20:17.059 |V| CompletionHost                | <Finish> "CompletionItems"  time=55ms
10:20:17.065 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:20:17.114 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=48ms
10:20:18.544 |V| CompletionHost                | <Start> "CompletionItems" 
10:20:18.554 |V| CompletionHost                | <Finish> "CompletionItems"  time=9ms
10:20:23.881 |V| CompletionHost                | <Start> "CompletionItems" 
10:20:23.906 |V| CompletionHost                | <Finish> "CompletionItems"  time=25ms
10:20:23.907 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:20:23.915 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=8ms
10:20:34.964 |V| CompletionHost                | <Start> "CompletionItems" 
10:20:34.999 |V| CompletionHost                | <Finish> "CompletionItems"  time=35ms
10:20:35.029 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:20:35.057 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=27ms
10:20:36.351 |V| CompletionHost                | <Start> "CompletionItems" 
10:20:36.397 |V| CompletionHost                | <Finish> "CompletionItems"  time=45ms
10:20:36.433 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:20:36.482 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=48ms
10:20:41.129 |V| CompletionHost                | <Start> "CompletionItems" 
10:20:41.158 |V| CompletionHost                | <Finish> "CompletionItems"  time=28ms
10:20:41.171 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:20:41.188 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=15ms
10:20:42.696 |V| CompletionHost                | <Start> "CompletionItems" 
10:20:42.724 |V| CompletionHost                | <Finish> "CompletionItems"  time=28ms
10:20:42.728 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:20:42.757 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=28ms
10:20:43.989 |V| CompletionHost                | <Start> "CompletionItems" 
10:20:44.032 |V| CompletionHost                | <Finish> "CompletionItems"  time=41ms
10:20:44.038 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:20:44.087 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=49ms
10:20:46.307 |V| CompletionHost                | <Start> "CompletionItems" 
10:20:46.338 |V| CompletionHost                | <Finish> "CompletionItems"  time=30ms
10:20:46.341 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
10:20:46.369 |V| CompletionHost                | <Finish> "CompletionItems-Advanced"  time=28ms
10:20:47.104 |V| CompletionHost                | <Start> "CompletionItems" 
10:20:47.176 |V| CompletionHost                | <Finish> "CompletionItems"  time=71ms
10:20:47.182 |V| CompletionHost                | <Start> "CompletionItems-Advanced" 
